date,average beta,average MCAP,WAB,average beta trend,average MCAP trend,WAB trend,average beta velocity,average beta acceleration,average MCAP velocity,average MCAP acceleration,WAB velocity,WAB acceleration,Quarter
1982-12-31,0.5655711935660758,227838.7046781283,0.00017199843840917182,0.5764690368641753,231853.45036473993,0.00017235508254413533,0.01246658228750469,0.002485912655369682,4195.644941627688,-441.4705874759602,-7.953681578383708e-07,5.945997527735216e-07,1982Q4
1983-01-31,0.600857038657914,237018.87580303612,0.00017300636644208394,0.5887188277271649,235627.01777758065,0.00017238869255846085,0.010637094493886945,-0.0046216408205908,5607.729339017402,1836.49746659401,-3.43036943287642e-07,-2.238202029899186e-07,1983Q1
1983-02-28,0.599728250957505,242023.4728515776,0.0001721612728241268,0.5977432258519492,243068.90904277473,0.00017166900865756005,0.0032233006463230907,-0.005373079823236232,7868.639874815708,1351.0116955682315,-1.243008563818208e-06,-7.521521490389958e-07,1983Q1
1983-03-31,0.5926443879404286,250164.3784737105,0.00016983938670646942,0.5951654290198111,251364.29752721207,0.00016990267543082443,-0.00010906515258551908,0.0021931992912867793,8309.752730153865,437.2833956841787,-1.8473412413656337e-06,-1.9795317154977786e-07,1983Q1
1983-04-29,0.5931236481614997,261905.04125634822,0.00016770736676187704,0.5975250955467781,259688.41450308246,0.00016797432617482878,0.007609699228896649,0.00739471885455964,8743.206666184065,-1498.3985722661819,-1.6389149069177638e-06,1.7096931302304914e-07,1983Q2
1983-05-31,0.6068072505384063,266995.8237791888,0.0001663762250561399,0.6103848274776044,268850.7108595802,0.0001666248456169889,0.01468037255653376,0.003454147095212079,5312.955585621501,-4439.264182007115,-1.5054026153195354e-06,-1.2793268653975e-07,1983Q2
1983-06-30,0.6312235837329071,277651.26754320366,0.00016579094503294981,0.6268858406598457,270314.32567432546,0.0001649635209441897,0.014517993419320807,-0.0038079513978072077,-135.32169783016434,-4107.3543855773605,-1.8947802799972638e-06,-5.073663598156064e-07,1983Q2
1983-07-29,0.6426266877082237,266295.8857005839,0.0001627233927434794,0.639420814316246,268580.06746391987,0.00016283528505699438,0.007064469760919345,-0.007285336200968079,-2901.75318553322,-2057.2906622164373,-2.520135334950748e-06,-5.451444104617067e-07,1983Q3
1983-08-31,0.6444121715076072,261793.04914797196,0.00015999151739455394,0.6410147801816843,264510.819303259,0.0001599232502742882,-5.2678982615350645e-05,-0.005544116692076717,-4249.903022263039,-19.99023677839432,-2.985069100920677e-06,-2.394881269933091e-07,1983Q3
1983-09-30,0.6360054813292223,265443.5230612213,0.00015705484068483132,0.6393154563510153,260080.2614193938,0.00015686514685515302,-0.004023763623234089,-0.0030835091488492228,-2941.7336590900086,731.4944059570771,-2.9991115889373664e-06,7.04068088836556e-08,1983Q3
1983-10-31,0.6375287162162162,253004.21204898818,0.0001535490824860738,0.6329672529352162,258627.351985079,0.00015392502709641348,-0.006219697280313796,-0.0002305393647895615,-2786.914210348885,-302.8402219134441,-2.844255483153366e-06,3.3598640867968176e-07,1983Q4
1983-11-30,0.62536756126021,257434.3208450275,0.0001511711581183353,0.6268760617903877,254506.43299869602,0.0001511766358888463,-0.004484842352813212,0.003270458842645707,-3547.414102916897,-1643.4930497992536,-2.327138771578003e-06,8.332725535824495e-07,1983Q4
1983-12-30,0.6177319078947369,253080.76610207238,0.00014880966706212978,0.6239975682295897,251532.5237792452,0.00014927074955325747,0.00032122040497761795,0.003149789051217322,-6073.900309947392,-1618.9483412218833,-1.177710375988467e-06,9.145374684854196e-07,1983Q4
1984-01-31,0.6288932355338224,244082.4843906357,0.00014783142347930733,0.6275185026003429,242358.63237880124,0.00014882121513686936,0.0018147357496214322,-0.0025885183723033944,-6785.310785360663,1240.7528826579146,-4.980638346071636e-07,3.523839329572573e-07,1984Q1
1984-02-29,0.6359303643724696,229912.64664369557,0.00014982255486917096,0.6276270397288326,237961.90220852388,0.00014827462188404315,-0.004855816339629171,-0.005398725479732913,-3592.394544631563,1967.5240096823109,-4.7294251007395233e-07,-1.6627660334644022e-07,1984Q1
