DATE,GDPC1,WPSID62,WPSID62 trend,WPSID62 velocity,WPSID62 acceleration,T10Y2Y,T10Y2Y trend,T10Y2Y velocity,T10Y2Y acceleration
1979-07-20,,,,,,-0.26,-0.4779583333333333,-0.005083333333333384,-0.0005520833333333419
1979-07-23,,,,,,-0.25,-0.48325000000000007,-0.005708333333333343,-0.000729166666666628
1979-07-24,,,,,,-0.27,-0.489375,-0.00654166666666664,-0.0007291666666666557
1979-07-25,,,,,,-0.37,-0.49633333333333335,-0.0071666666666666545,-0.0006250000000000144
1979-07-26,,,,,,-0.28,-0.5037083333333333,-0.007791666666666669,-0.000739583333333349
1979-07-27,,,,,,-0.36,-0.5119166666666667,-0.008645833333333353,-0.0006458333333333316
1979-07-30,,,,,,-0.29,-0.521,-0.009083333333333332,7.291666666667251e-05
1979-07-31,,,,,,-0.3,-0.5300833333333334,-0.008500000000000008,0.0007604166666666801
1979-08-01,,85.5,86.63333333333333,0.7000000000000028,0.8499999999999979,-0.24,-0.538,-0.007562499999999972,0.0006458333333333455
1979-08-02,,,,,,-0.29,-0.5452083333333333,-0.007208333333333317,0.00027083333333333126
1979-08-03,,,,,,-0.35,-0.5524166666666667,-0.0070208333333333095,0.00030208333333331394
1979-08-06,,,,,,-0.36,-0.5592499999999999,-0.006604166666666689,0.0003333333333332966
1979-08-07,,,,,,-0.31,-0.565625,-0.006354166666666716,0.00013541666666669339
1979-08-08,,,,,,-0.32,-0.5719583333333333,-0.006333333333333302,-1.0416666666651642e-05
1979-08-09,,,,,,-0.3,-0.5782916666666666,-0.0063750000000000195,-0.00011458333333336235
1979-08-10,,,,,,-0.33,-0.5847083333333334,-0.006562500000000027,3.125000000003819e-05
1979-08-13,,,,,,-0.34,-0.5914166666666667,-0.006312499999999943,0.0006041666666666834
1979-08-14,,,,,,-0.34,-0.5973333333333333,-0.00535416666666666,0.0008229166666666177
1979-08-15,,,,,,-0.41,-0.602125,-0.004666666666666708,0.0004166666666666763
1979-08-16,,,,,,-0.39,-0.6066666666666667,-0.004520833333333307,2.0833333333358794e-05
1979-08-17,,,,,,-0.43,-0.6111666666666666,-0.00462499999999999,-0.00036458333333336257
1979-08-20,,,,,,-0.43,-0.6159166666666667,-0.005250000000000032,-0.0008020833333333421
1979-08-21,,,,,,-0.47,-0.6216666666666667,-0.0062291666666666745,-0.0009270833333333006
1979-08-22,,,,,,-0.51,-0.628375,-0.007104166666666634,-0.00045833333333333837
1979-08-23,,,,,,-0.58,-0.635875,-0.007145833333333351,0.0005624999999999658
1979-08-24,,,,,,-0.58,-0.6426666666666667,-0.005979166666666702,0.001312500000000022
1979-08-27,,,,,,-0.56,-0.6478333333333334,-0.004520833333333307,0.0012395833333333495
1979-08-28,,,,,,-0.58,-0.6517083333333333,-0.003500000000000003,0.0006354166666666383
1979-08-29,,,,,,-0.59,-0.6548333333333334,-0.0032500000000000306,-0.00011458333333333459
1979-08-30,,,,,,-0.56,-0.6582083333333334,-0.0037291666666666723,-0.0006249999999999867
1979-08-31,,,,,,-0.6,-0.6622916666666667,-0.004500000000000004,-0.0006979166666666592
1979-09-01,,87.9,87.39999999999999,1.6499999999999986,0.17499999999999716,,,,
1979-09-04,,,,,,-0.68,-0.6672083333333334,-0.005124999999999991,-0.00046874999999999
1979-09-05,,,,,,-0.7,-0.6725416666666667,-0.005437499999999984,-0.00026041666666665186
1979-09-06,,,,,,-0.68,-0.6780833333333334,-0.005645833333333294,-0.00013541666666666563
1979-09-07,,,,,,-0.76,-0.6838333333333333,-0.005708333333333315,-1.0416666666707153e-05
1979-09-10,,,,,,-0.77,-0.6895,-0.005666666666666709,-0.00015625000000002442
1979-09-11,,,,,,-0.75,-0.6951666666666667,-0.006020833333333364,-0.0006458333333333177
1979-09-12,,,,,,-0.74,-0.7015416666666667,-0.006958333333333344,-0.0007812499999999833
1979-09-13,,,,,,-0.76,-0.7090833333333334,-0.007583333333333331,-4.166666666666208e-05
1979-09-14,,,,,,-0.73,-0.7167083333333334,-0.007041666666666668,0.0006770833333333282
1979-09-17,,,,,,-0.76,-0.7231666666666667,-0.0062291666666666745,0.0005208333333333592
1979-09-18,,,,,,-0.78,-0.7291666666666667,-0.00599999999999995,-5.208333333331372e-05
1979-09-19,,,,,,-0.77,-0.7351666666666666,-0.006333333333333302,-0.000541666666666718
1979-09-20,,,,,,-0.74,-0.7418333333333333,-0.007083333333333386,-0.0005624999999999936
1979-09-21,,,,,,-0.74,-0.7493333333333334,-0.007458333333333289,-9.374999999994804e-05
1979-09-24,,,,,,-0.67,-0.7567499999999999,-0.007270833333333282,0.00027083333333327575
1979-09-25,,,,,,-0.69,-0.763875,-0.006916666666666738,0.0003645833333332793
1979-09-26,,,,,,-0.66,-0.7705833333333334,-0.006541666666666723,0.0003437500000000593
1979-09-27,,,,,,-0.67,-0.7769583333333334,-0.006229166666666619,0.0002604166666667074
1979-09-28,,,,,,-0.66,-0.7830416666666666,-0.006020833333333309,0.00013541666666663787
1979-10-01,6820.572,88.8,88.9,1.0499999999999972,-0.22499999999999787,-0.63,-0.789,-0.005958333333333343,2.0833333333303283e-05
1979-10-02,,,,,,-0.67,-0.7949583333333333,-0.005979166666666702,-5.2083333333341475e-05
1979-10-03,,,,,,-0.64,-0.8009583333333334,-0.006062500000000026,2.7755575615628914e-17
1979-10-04,,,,,,-0.76,-0.8070833333333334,-0.0059791666666666465,0.00023958333333334858
1979-10-05,,,,,,-0.79,-0.8129166666666667,-0.005583333333333329,0.00041666666666664853
1979-10-09,,,,,,-1.19,-0.81825,-0.0051458333333333495,0.00035416666666668317
1979-10-10,,,,,,-1.31,-0.8232083333333334,-0.004874999999999963,0.00016666666666670382
1979-10-11,,,,,,-1.09,-0.828,-0.004812499999999942,5.2083333333285964e-05
1979-10-12,,,,,,-1.02,-0.8328333333333333,-0.004770833333333391,0.00022916666666664143
1979-10-15,,,,,,-1.08,-0.8375416666666667,-0.004354166666666659,0.0005416666666666903
1979-10-16,,,,,,-1.12,-0.8415416666666666,-0.00368750000000001,0.0005104166666666243
1979-10-17,,,,,,-1.2,-0.8449166666666668,-0.0033333333333334103,0.0002708333333333035
1979-10-18,,,,,,-1.34,-0.8482083333333335,-0.003145833333333403,0.0002187500000000453
1979-10-19,,,,,,-1.47,-0.8512083333333336,-0.0028958333333333197,0.00015625000000007994
1979-10-22,,,,,,-1.47,-0.8540000000000001,-0.0028333333333332433,-7.291666666667251e-05
1979-10-23,,,,,,-1.61,-0.856875,-0.0030416666666666647,-0.0002083333333333659
1979-10-24,,,,,,-1.69,-0.8600833333333334,-0.003249999999999975,-0.0001875000000000071
1979-10-25,,,,,,-1.61,-0.863375,-0.003416666666666679,-0.00012500000000004174
1979-10-26,,,,,,-1.38,-0.8669166666666668,-0.0035000000000000586,0.00014583333333334503
1979-10-29,,,,,,-1.41,-0.8703750000000001,-0.003124999999999989,0.00038541666666672136
1979-10-30,,,,,,-1.37,-0.8731666666666668,-0.002729166666666616,0.00023958333333334858
1979-10-31,,,,,,-1.34,-0.8758333333333334,-0.0026458333333332917,-6.250000000004863e-05
1979-11-01,,90.0,90.0,1.2000000000000028,-0.29999999999999716,-1.29,-0.8784583333333333,-0.002854166666666713,-0.0003333333333333799
1979-11-02,,,,,,-1.35,-0.8815416666666668,-0.0033125000000000515,-0.000343749999999976
1979-11-05,,,,,,-1.3,-0.8850833333333334,-0.003541666666666665,0.00015625000000002442
1979-11-07,,,,,,-1.36,-0.8886250000000001,-0.0030000000000000027,0.0008229166666667009
1979-11-08,,,,,,-1.33,-0.8910833333333334,-0.0018958333333332633,0.0008958333333333457
1979-11-09,,,,,,-1.1,-0.8924166666666666,-0.0012083333333333113,0.0003645833333332793
1979-11-13,,,,,,-1.01,-0.8935000000000001,-0.0011666666666667047,-0.00015624999999999667
1979-11-14,,,,,,-1.07,-0.89475,-0.0015208333333333046,-0.00031249999999999334
1979-11-15,,,,,,-1.06,-0.8965416666666667,-0.0017916666666666914,-0.00037500000000004197
1979-11-16,,,,,,-1.2,-0.8983333333333334,-0.0022708333333333885,-0.0008958333333332902
1979-11-19,,,,,,-1.28,-0.9010833333333335,-0.0035833333333332718,-0.0012291666666666423
1979-11-20,,,,,,-1.34,-0.9055,-0.004729166666666673,-0.0008437500000000597
1979-11-21,,,,,,-1.44,-0.9105416666666668,-0.005270833333333391,-0.0006875000000000075
1979-11-23,,,,,,-1.18,-0.9160416666666668,-0.006104166666666688,-0.0007812499999999556
1979-11-26,,,,,,-1.07,-0.9227500000000002,-0.006833333333333302,-0.0001874999999999516
1979-11-27,,,,,,-0.87,-0.9297083333333334,-0.0064791666666665915,0.0003854166666666381
1979-11-28,,,,,,-0.86,-0.9357083333333334,-0.006062500000000026,-5.208333333336923e-05
1979-11-29,,,,,,-0.89,-0.9418333333333334,-0.00658333333333333,-0.0010416666666666352
1979-11-30,,,,,,-0.95,-0.948875,-0.008145833333333297,-0.001802083333333343
1979-12-01,,91.2,90.7,0.45000000000000284,-0.25000000000000355,,,,
1979-12-03,,,,,,-0.98,-0.958125,-0.010187500000000016,-0.0014270833333333288
1979-12-04,,,,,,-0.98,-0.9692500000000001,-0.010999999999999954,-0.00019791666666665875
1979-12-05,,,,,,-0.94,-0.9801249999999999,-0.010583333333333333,0.0002499999999999447
1979-12-06,,,,,,-0.95,-0.9904166666666667,-0.010500000000000065,-0.00046874999999999
1979-12-07,,,,,,-0.91,-1.001125,-0.011520833333333313,-0.000885416666666583
1979-12-10,,,,,,-0.98,-1.0134583333333333,-0.012270833333333231,0.0
1979-12-11,,,,,,-1.14,-1.0256666666666665,-0.011520833333333313,0.0006666666666665932
1979-12-12,,,,,,-1.27,-1.0365,-0.010937500000000044,6.249999999996536e-05
1979-12-13,,,,,,-1.16,-1.0475416666666666,-0.011395833333333383,-0.0005208333333333592
1979-12-14,,,,,,-1.02,-1.0592916666666667,-0.011979166666666763,-0.00044791666666660346
1979-12-17,,,,,,-1.03,-1.0715000000000001,-0.01229166666666659,3.125000000003819e-05
1979-12-18,,,,,,-0.97,-1.083875,-0.011916666666666687,0.0006562499999999138
1979-12-19,,,,,,-1.05,-1.0953333333333335,-0.010979166666666762,0.0002291666666667247
1979-12-20,,,,,,-1.02,-1.1058333333333334,-0.011458333333333237,-0.0010729166666666456
1979-12-21,,,,,,-1.03,-1.11825,-0.013125000000000053,-0.0009687500000000737
1979-12-24,,,,,,-0.99,-1.1320833333333336,-0.013395833333333385,0.0002500000000000835
1979-12-26,,,,,,-0.95,-1.1450416666666667,-0.012624999999999886,0.0005104166666666798
1979-12-27,,,,,,-0.93,-1.1573333333333333,-0.012375000000000025,-1.0416666666734908e-05
1979-12-28,,,,,,-0.89,-1.1697916666666668,-0.012645833333333356,-0.00015624999999996891
1979-12-31,,,,,,-0.9,-1.182625,-0.012687499999999963,0.00021874999999998979
1980-01-01,6842.024,90.9,91.56666666666666,0.6999999999999957,-0.25000000000000355,,,,
1980-01-02,,,,,,-0.89,-1.1951666666666667,-0.012208333333333377,0.0007812499999999556
1980-01-03,,,,,,-0.85,-1.2070416666666668,-0.011125000000000052,0.001177083333333384
1980-01-04,,,,,,-0.81,-1.2174166666666668,-0.009854166666666608,0.0012500000000000289
1980-01-07,,,,,,-0.72,-1.22675,-0.008624999999999994,0.0016874999999998974
1980-01-08,,,,,,-0.69,-1.2346666666666668,-0.0064791666666668135,0.002010416666666681
1980-01-09,,,,,,-0.66,-1.2397083333333336,-0.0046041666666666314,0.0011041666666667949
1980-01-10,,,,,,-0.67,-1.243875,-0.004270833333333224,0.00028124999999995515
1980-01-11,,,,,,-0.65,-1.24825,-0.004041666666666721,0.00043749999999997957
1980-01-14,,,,,,-0.65,-1.2519583333333335,-0.0033958333333332646,0.0007812500000000666
1980-01-15,,,,,,-0.67,-1.2550416666666666,-0.002479166666666588,0.001281249999999956
1980-01-16,,,,,,-0.65,-1.2569166666666667,-0.0008333333333333526,0.0019062499999999982
1980-01-17,,,,,,-0.66,-1.2567083333333333,0.0013333333333334085,0.0021041666666666847
1980-01-18,,,,,,-0.7,-1.2542499999999999,0.003375000000000017,0.0019999999999998908
1980-01-21,,,,,,-0.62,-1.2499583333333333,0.00533333333333319,0.0019166666666666221
1980-01-22,,,,,,-0.71,-1.2435833333333335,0.007208333333333261,0.0014583333333334503
1980-01-23,,,,,,-0.71,-1.2355416666666668,0.00825000000000009,0.00047916666666669716
1980-01-24,,,,,,-0.67,-1.2270833333333333,0.008166666666666655,-0.0002395833333334041
1980-01-25,,,,,,-0.72,-1.2192083333333334,0.007770833333333282,-0.0002083333333333104
1980-01-28,,,,,,-0.64,-1.2115416666666667,0.007750000000000035,0.00032291666666672825
1980-01-29,,,,,,-0.67,-1.2037083333333334,0.008416666666666739,0.0009270833333333006
1980-01-30,,,,,,-0.68,-1.1947083333333333,0.009604166666666636,0.0009687499999999072
1980-01-31,,,,,,-0.62,-1.1845,0.010354166666666553,0.000395833333333373
1980-02-01,,92.6,91.43333333333334,-0.05000000000000426,-1.4249999999999972,-0.75,-1.1740000000000002,0.010395833333333382,0.0002395833333334041
1980-02-04,,,,,,-0.72,-1.1637083333333333,0.010833333333333361,0.0009999999999999454
1980-02-05,,,,,,-0.76,-1.1523333333333334,0.012395833333333273,0.00122916666666667
1980-02-06,,,,,,-0.5,-1.1389166666666668,0.013291666666666702,0.00028125000000006617
1980-02-07,,,,,,-0.5,-1.12575,0.012958333333333405,1.0416666666679397e-05
1980-02-08,,,,,,-0.51,-1.113,0.01331250000000006,0.0004062499999999414
1980-02-11,,,,,,-0.59,-1.099125,0.013770833333333288,0.0003958333333333175
1980-02-13,,,,,,-0.66,-1.0854583333333334,0.014104166666666695,0.0009270833333333561
1980-02-14,,,,,,-0.63,-1.0709166666666665,0.015625,0.001541666666666608
1980-02-15,,,,,,-0.93,-1.0542083333333334,0.01718749999999991,0.0012708333333333321
1980-02-19,,,,,,-1.11,-1.0365416666666667,0.018166666666666664,0.00030208333333342496
1980-02-20,,,,,,-1.19,-1.017875,0.01779166666666676,-0.0010937499999999767
1980-02-21,,,,,,-1.29,-1.0009583333333332,0.01597916666666671,-0.0013333333333334085
1980-02-22,,,,,,-1.46,-0.9859166666666667,0.015124999999999944,-0.0004062499999999969
1980-02-25,,,,,,-1.35,-0.9707083333333333,0.015166666666666717,3.1250000000010436e-05
1980-02-26,,,,,,-1.26,-0.9555833333333332,0.015187499999999965,0.000322916666666645
1980-02-27,,,,,,-1.36,-0.9403333333333334,0.015812500000000007,0.000864583333333363
1980-02-28,,,,,,-1.49,-0.9239583333333332,0.01691666666666669,0.000791666666666635
1980-02-29,,,,,,-2.01,-0.9065,0.017395833333333277,0.0001041666666666552
1980-03-01,,90.8,90.56666666666666,-2.1499999999999986,-0.29999999999999716,,,,
1980-03-03,,,,,,-2.04,-0.8891666666666667,0.017125,-0.0003333333333332966
1980-03-04,,,,,,-1.95,-0.87225,0.016729166666666684,-0.00043750000000000733
1980-03-05,,,,,,-1.96,-0.8557083333333333,0.016249999999999987,-0.00039583333333334525
1980-03-06,,,,,,-2.14,-0.83975,0.015937499999999993,0.00011458333333333459
1980-03-07,,,,,,-2.34,-0.8238333333333333,0.016479166666666656,0.0009479166666666594
1980-03-10,,,,,,-2.08,-0.8067916666666667,0.017833333333333312,0.0011770833333333564
1980-03-11,,,,,,-2.02,-0.7881666666666667,0.01883333333333337,0.0004166666666666763
1980-03-12,,,,,,-2.12,-0.769125,0.018666666666666665,-0.0004583333333333661
1980-03-13,,,,,,-2.19,-0.7508333333333334,0.017916666666666636,-0.0006875000000000075
1980-03-14,,,,,,-2.28,-0.7332916666666667,0.01729166666666665,-0.0003854166666666381
1980-03-17,,,,,,-2.24,-0.71625,0.01714583333333336,0.0001041666666667107
1980-03-18,,,,,,-2.02,-0.699,0.01750000000000007,0.00030208333333331394
1980-03-19,,,,,,-1.98,-0.6812499999999999,0.017749999999999988,0.00010416666666662744
1980-03-20,,,,,,-2.41,-0.6635,0.017708333333333326,-0.00023958333333332082
1980-03-21,,,,,,-2.27,-0.6458333333333333,0.017270833333333346,-0.000739583333333349
1980-03-24,,,,,,-2.19,-0.6289583333333333,0.016229166666666628,-0.0008229166666666732
1980-03-25,,,,,,-2.09,-0.613375,0.015625,-0.00014583333333331727
1980-03-26,,,,,,-2.23,-0.5977083333333333,0.015937499999999993,0.00027083333333333126
1980-03-27,,,,,,-2.14,-0.5815,0.016166666666666663,6.250000000002087e-05
1980-03-28,,,,,,-2.17,-0.565375,0.016062500000000035,-0.00013541666666669339
1980-03-31,,,,,,-1.99,-0.549375,0.015895833333333276,-0.00022916666666669694
1980-04-01,6701.046,88.3,89.53333333333333,-0.6499999999999986,1.5249999999999986,-1.9,-0.5335833333333334,0.015604166666666641,-0.0003124999999999656
1980-04-02,,,,,,-1.89,-0.5181666666666667,0.015270833333333345,-0.0002812499999999829
1980-04-03,,,,,,-1.99,-0.5030416666666667,0.015041666666666675,-0.00011458333333333459
1980-04-07,,,,,,-1.72,-0.4880833333333333,0.015041666666666675,0.00015624999999999667
1980-04-08,,,,,,-1.68,-0.47295833333333337,0.015354166666666669,0.00033333333333333826
1980-04-09,,,,,,-1.48,-0.457375,0.015708333333333352,0.00031249999999999334
1980-04-10,,,,,,-1.51,-0.44154166666666667,0.015979166666666655,0.00026041666666665186
1980-04-11,,,,,,-1.43,-0.42541666666666667,0.016229166666666656,0.0001875000000000071
1980-04-14,,,,,,-1.34,-0.40908333333333335,0.01635416666666667,0.000125000000000014
1980-04-15,,,,,,-1.15,-0.3927083333333333,0.016479166666666684,-7.291666666667251e-05
1980-04-16,,,,,,-1.07,-0.376125,0.016208333333333325,-0.0004375000000000212
1980-04-17,,,,,,-0.84,-0.3602916666666667,0.015604166666666641,-0.00020833333333333814
1980-04-18,,,,,,-0.71,-0.3449166666666667,0.01579166666666665,0.00039583333333334525
1980-04-21,,,,,,-0.66,-0.3287083333333334,0.01639583333333333,0.00039583333333334525
1980-04-22,,,,,,-0.61,-0.31212500000000004,0.01658333333333334,-6.249999999999312e-05
1980-04-23,,,,,,-0.49,-0.2955416666666667,0.016270833333333345,-0.0004791666666666694
1980-04-24,,,,,,-0.46,-0.27958333333333335,0.015625,-0.0004791666666666833
1980-04-25,,,,,,-0.44,-0.2642916666666667,0.015312499999999979,-0.00016666666666667607
1980-04-28,,,,,,-0.11,-0.2489583333333334,0.015291666666666648,7.291666666668639e-05
1980-04-29,,,,,,-0.07,-0.2337083333333334,0.015458333333333352,0.0003229166666666866
1980-04-30,,,,,,-0.05,-0.2180416666666667,0.01593750000000002,0.0003541666666666554
1980-05-01,,89.5,89.3,0.8999999999999986,1.5999999999999979,-0.13,-0.20183333333333336,0.016166666666666663,-0.0001562500000000036
1980-05-02,,,,,,0.2,-0.18570833333333336,0.015625000000000014,-0.0009270833333333284
1980-05-05,,,,,,0.33,-0.17058333333333334,0.014312500000000006,-0.0012812499999999977
1980-05-06,,,,,,0.4,-0.15708333333333335,0.013062500000000019,-0.0007604166666666662
1980-05-07,,,,,,0.55,-0.1444583333333333,0.012791666666666673,0.00015624999999998626
1980-05-08,,,,,,0.7,-0.1315,0.013374999999999991,0.0006250000000000006
1980-05-09,,,,,,0.45,-0.11770833333333332,0.014041666666666675,0.0007500000000000007
1980-05-12,,,,,,0.78,-0.10341666666666666,0.014874999999999992,0.0011562499999999976
1980-05-13,,,,,,0.75,-0.08795833333333333,0.01635416666666667,0.0013750000000000082
1980-05-14,,,,,,0.87,-0.07070833333333332,0.01762500000000001,0.0008958333333333249
1980-05-15,,,,,,0.83,-0.052708333333333315,0.01814583333333332,0.0005104166666666573
1980-05-16,,,,,,0.61,-0.03441666666666668,0.018645833333333323,0.00036458333333334696
1980-05-19,,,,,,0.75,-0.015416666666666667,0.018875000000000013,-0.00028124999999999505
1980-05-20,,,,,,0.96,0.003333333333333347,0.018083333333333333,-0.0012083333333333442
1980-05-21,,,,,,0.94,0.020749999999999998,0.016458333333333325,-0.0014791666666666634
1980-05-22,,,,,,0.97,0.03625,0.015125000000000006,-0.0004374999999999917
1980-05-23,,,,,,1.12,0.05100000000000001,0.015583333333333341,0.0009062499999999956
1980-05-27,,,,,,1.14,0.06741666666666668,0.016937499999999998,0.0008020833333333265
1980-05-28,,,,,,1.06,0.084875,0.017187499999999994,-6.250000000000179e-05
1980-05-29,,,,,,1.08,0.10179166666666667,0.016812499999999994,0.0
1980-05-30,,,,,,1.0,0.1185,0.017187499999999994,0.0009166666666666698
1980-06-01,,90.1,91.39999999999999,2.549999999999997,1.7750000000000021,,,,
1980-06-02,,,,,,0.97,0.13616666666666666,0.018645833333333334,0.0011979166666666666
1980-06-03,,,,,,0.96,0.15579166666666666,0.019583333333333328,0.00015624999999999667
1980-06-04,,,,,,1.01,0.1753333333333333,0.018958333333333327,-0.00040624999999998995
1980-06-05,,,,,,1.05,0.19370833333333332,0.018770833333333348,0.0004479166666666798
1980-06-06,,,,,,1.09,0.212875,0.019854166666666687,0.0011770833333333217
1980-06-09,,,,,,1.12,0.2334166666666667,0.02112499999999999,0.0009479166666666594
1980-06-10,,,,,,1.04,0.255125,0.021750000000000005,-0.00015624999999998973
1980-06-11,,,,,,1.05,0.2769166666666667,0.02081250000000001,-0.0015000000000000083
1980-06-12,,,,,,1.07,0.29675,0.01874999999999999,-0.0012395833333333356
1980-06-13,,,,,,1.12,0.3144166666666667,0.01833333333333334,0.0004166666666666763
1980-06-16,,,,,,1.09,0.3334166666666667,0.01958333333333334,0.0005416666666666625
1980-06-17,,,,,,1.13,0.35358333333333336,0.019416666666666665,-0.0008750000000000008
1980-06-18,,,,,,0.98,0.37225,0.01783333333333334,-0.0013020833333333426
1980-06-19,,,,,,0.88,0.38925000000000004,0.01681249999999998,-0.0006041666666666834
1980-06-20,,,,,,1.06,0.405875,0.016624999999999973,-0.00031249999999997946
1980-06-23,,,,,,1.04,0.4225,0.01618750000000002,-0.0006354166666666522
1980-06-24,,,,,,1.04,0.43825000000000003,0.015354166666666669,-0.0008958333333333457
1980-06-25,,,,,,1.06,0.4532083333333333,0.01439583333333333,-0.0008437500000000042
1980-06-26,,,,,,1.07,0.4670416666666667,0.01366666666666666,-0.00027083333333333126
1980-06-27,,,,,,1.1,0.48054166666666664,0.013854166666666667,0.00013541666666669339
1980-06-30,,,,,,1.12,0.49475,0.013937500000000047,-0.0006041666666666834
1980-07-01,6693.082,94.6,94.56666666666666,4.450000000000003,0.17500000000000426,1.12,0.5084166666666667,0.0126458333333333,-0.0015208333333333601
1980-07-02,,,,,,1.18,0.5200416666666666,0.010895833333333327,-0.0012708333333333044
1980-07-03,,,,,,1.24,0.5302083333333334,0.010104166666666692,-0.00040625000000002465
1980-07-07,,,,,,1.26,0.54025,0.010083333333333278,-0.000125000000000014
1980-07-08,,,,,,1.29,0.550375,0.009854166666666664,-0.0004062499999999414
1980-07-09,,,,,,1.31,0.5599583333333333,0.009270833333333395,-0.0005520833333333142
1980-07-10,,,,,,1.31,0.5689166666666667,0.008750000000000036,-0.0005833333333333801
1980-07-11,,,,,,1.31,0.5774583333333334,0.008104166666666635,-0.0010416666666667185
1980-07-14,,,,,,1.17,0.585125,0.006666666666666599,-0.0016145833333333082
1980-07-15,,,,,,1.19,0.5907916666666666,0.004875000000000018,-0.0014166666666666217
1980-07-16,,,,,,1.28,0.594875,0.0038333333333333552,-0.0009166666666667045
1980-07-17,,,,,,1.32,0.5984583333333333,0.0030416666666666092,-0.0009166666666666767
1980-07-18,,,,,,1.27,0.6009583333333333,0.0020000000000000018,-0.0007395833333332935
1980-07-21,,,,,,1.2,0.6024583333333333,0.0015625000000000222,-0.0005520833333333419
1980-07-22,,,,,,1.16,0.6040833333333333,0.0008958333333333179,-0.00122916666666667
1980-07-23,,,,,,1.17,0.60425,-0.0008958333333333179,-0.0016145833333333082
1980-07-24,,,,,,1.19,0.6022916666666667,-0.0023333333333332984,-0.0009166666666666767
1980-07-25,,,,,,1.2,0.5995833333333334,-0.0027291666666666714,-0.0005520833333333697
1980-07-28,,,,,,1.22,0.5968333333333333,-0.0034375000000000377,-0.0012604166666666528
1980-07-29,,,,,,1.17,0.5927083333333333,-0.005249999999999977,-0.0017916666666666359
1980-07-30,,,,,,1.2,0.5863333333333334,-0.0070208333333333095,-0.0015208333333333601
1980-07-31,,,,,,1.04,0.5786666666666667,-0.008291666666666697,-0.0011562499999999976
1980-08-01,,99.0,98.0,2.9000000000000057,-1.4250000000000007,0.98,0.56975,-0.009333333333333305,-0.0005937499999999762
1980-08-04,,,,,,1.03,0.56,-0.00947916666666665,-0.00014583333333337278
1980-08-05,,,,,,1.03,0.5507916666666667,-0.00962500000000005,-0.0008125000000000215
1980-08-06,,,,,,1.11,0.54075,-0.011104166666666693,-0.0015208333333333046
1980-08-07,,,,,,1.04,0.5285833333333333,-0.01266666666666666,-0.0008645833333333075
1980-08-08,,,,,,1.06,0.5154166666666666,-0.012833333333333308,0.00042708333333332793
1980-08-11,,,,,,0.96,0.5029166666666667,-0.011812500000000004,0.0009583333333333249
1980-08-12,,,,,,0.95,0.4917916666666666,-0.010916666666666658,0.0005104166666666798
1980-08-13,,,,,,0.86,0.48108333333333336,-0.010791666666666644,-6.2500000000007e-05
1980-08-14,,,,,,0.83,0.47020833333333334,-0.011041666666666672,-0.0002916666666666762
1980-08-15,,,,,,0.74,0.459,-0.011374999999999996,-0.0008125000000000077
1980-08-18,,,,,,0.36,0.44745833333333335,-0.012666666666666687,-0.0017916666666666636
1980-08-19,,,,,,0.33,0.43366666666666664,-0.014958333333333323,-0.0017708333333333187
1980-08-20,,,,,,0.11,0.4175416666666667,-0.016208333333333325,-0.0006979166666666731
1980-08-21,,,,,,0.03,0.40125,-0.01635416666666667,-0.00021874999999998979
1980-08-22,,,,,,0.04,0.38483333333333336,-0.016645833333333304,-0.0003333333333333244
1980-08-25,,,,,,0.06,0.3679583333333334,-0.01702083333333332,-0.0004479166666666867
1980-08-26,,,,,,0.08,0.3507916666666667,-0.017541666666666678,-0.0007291666666666835
1980-08-27,,,,,,0.15,0.33287500000000003,-0.018479166666666685,-0.0010104166666666525
1980-08-28,,,,,,0.12,0.31383333333333335,-0.019562499999999983,-0.0008645833333333353
1980-08-29,,,,,,0.19,0.29375000000000007,-0.020208333333333356,-0.00034375000000003153
1980-09-01,,100.4,100.53333333333333,1.6000000000000014,-0.6750000000000043,,,,
1980-09-02,,,,,,0.27,0.27341666666666664,-0.020250000000000046,0.00029166666666669006
1980-09-03,,,,,,0.35,0.25325,-0.019624999999999976,0.0007187500000000319
1980-09-04,,,,,,0.39,0.2341666666666667,-0.018812499999999982,0.00012499999999998623
1980-09-05,,,,,,0.32,0.215625,-0.019375000000000003,-0.001083333333333339
1980-09-08,,,,,,0.18,0.19541666666666668,-0.02097916666666666,-0.0011562499999999976
1980-09-09,,,,,,0.06,0.1736666666666667,-0.0216875,-0.00022916666666666918
1980-09-10,,,,,,0.11,0.15204166666666669,-0.021437499999999998,0.00037500000000000033
1980-09-11,,,,,,0.05,0.1307916666666667,-0.020937499999999998,0.0005729166666666695
1980-09-12,,,,,,-0.03,0.11016666666666669,-0.02029166666666666,0.0002187500000000002
1980-09-15,,,,,,-0.17,0.09020833333333338,-0.020499999999999997,-0.0006250000000000092
1980-09-16,,,,,,-0.16,0.0691666666666667,-0.021541666666666678,-0.0008750000000000025
1980-09-17,,,,,,-0.22,0.04712500000000002,-0.022250000000000002,-0.0005416666666666608
1980-09-18,,,,,,-0.31,0.02466666666666669,-0.022625,-1.734723475976807e-18
1980-09-19,,,,,,-0.26,0.0018750000000000233,-0.022250000000000006,0.001010416666666663
1980-09-22,,,,,,-0.31,-0.019833333333333317,-0.020604166666666673,0.0020729166666666674
